DRV_COD;MONTH;VALUE
Tasso di disoccupazione - Italia;202104;9.82
Tasso di disoccupazione - Italia;202105;9.82
Tasso di disoccupazione - Italia;202106;9.82
Tasso di disoccupazione - Italia;202107;9.11
Tasso di disoccupazione - Italia;202108;9.11
Tasso di disoccupazione - Italia;202109;9.11
Tasso di disoccupazione - Italia;202110;9.02
Tasso di disoccupazione - Italia;202111;9.02
Tasso di disoccupazione - Italia;202112;9.02
Tasso di disoccupazione - Italia;202201;8.5
Tasso di disoccupazione - Italia;202202;8.5
Tasso di disoccupazione - Italia;202203;8.5
Tasso di disoccupazione - Italia;202204;8.07
Tasso di disoccupazione - Italia;202205;8.07
Tasso di disoccupazione - Italia;202206;8.07
Tasso di disoccupazione - Italia;202207;8.003.086.229
Tasso di disoccupazione - Italia;202208;8.003.086.229
Tasso di disoccupazione - Italia;202209;8.003.086.229
Tasso di disoccupazione - Italia;202210;804.054.348
Tasso di disoccupazione - Italia;202211;804.054.348
Tasso di disoccupazione - Italia;202212;804.054.348
Tasso di disoccupazione - Italia;202301;7.86
Tasso di disoccupazione - Italia;202302;7.86
Tasso di disoccupazione - Italia;202303;7.86
Tasso di disoccupazione - Italia;202304;7.7
Tasso di disoccupazione - Italia;202305;7.7
Tasso di disoccupazione - Italia;202306;7.7
Tasso di disoccupazione - Italia;202307;7.72
Tasso di disoccupazione - Italia;202308;7.72
Tasso di disoccupazione - Italia;202309;7.72
Tasso di disoccupazione - Italia;202310;7.44
Tasso di disoccupazione - Italia;202311;7.44
Tasso di disoccupazione - Italia;202312;7.44
Tasso di disoccupazione - Italia;202401;7.12
Tasso di disoccupazione - Italia;202402;7.12
Tasso di disoccupazione - Italia;202403;7.12
Tasso di disoccupazione - Italia;202404;6.74
Tasso di disoccupazione - Italia;202405;6.74
Tasso di disoccupazione - Italia;202406;6.74
Tasso di disoccupazione - Italia;202407;6.18
Tasso di disoccupazione - Italia;202408;6.18
Tasso di disoccupazione - Italia;202409;6.18
Tasso di disoccupazione - Italia;202410;7.6
Tasso di disoccupazione - Italia;202411;7.57
Tasso di disoccupazione - Italia;202412;7.55
Tasso di disoccupazione - Italia;202501;7.53
Tasso di disoccupazione - Italia;202502;7.52
Tasso di disoccupazione - Italia;202503;7.5
Tasso di disoccupazione - Italia;202504;7.48
Tasso di disoccupazione - Italia;202505;7.47
Tasso di disoccupazione - Italia;202506;7.45
Tasso di disoccupazione - Italia;202507;7.43
Tasso di disoccupazione - Italia;202508;7.42
Tasso di disoccupazione - Italia;202509;7.4
Tasso FED;202001;0.25
Tasso FED;202002;0.25
Tasso FED;202003;0.25
Tasso FED;202004;0.25
Tasso FED;202005;0.25
Tasso FED;202006;0.25
Tasso FED;202007;0.25
Tasso FED;202008;0.25
Tasso FED;202009;0.25
Tasso FED;202010;0.25
Tasso FED;202011;0.25
Tasso FED;202012;0.25
Tasso FED;202101;0.25
Tasso FED;202102;0.25
Tasso FED;202103;0.25
Tasso FED;202104;0.25
Tasso FED;202105;0.25
Tasso FED;202106;0.25
Tasso FED;202107;0.25
Tasso FED;202108;0.25
Tasso FED;202109;0.25
Tasso FED;202110;0.25
Tasso FED;202111;0.25
Tasso FED;202112;0.25
Tasso FED;202201;0.5
Tasso FED;202202;0.5
Tasso FED;202203;0.5
Tasso FED;202204;1.75
Tasso FED;202205;1.75
Tasso FED;202206;1.75
Tasso FED;202207;3.25
Tasso FED;202208;3.25
Tasso FED;202209;3.25
Tasso FED;202210;4.0
Tasso FED;202211;4.0
Tasso FED;202212;4.0
Tasso FED;202301;5.0
Tasso FED;202302;5.0
Tasso FED;202303;5.0
Tasso FED;202304;5.25
Tasso FED;202305;5.25
Tasso FED;202306;5.25
Tasso FED;202307;5.5
Tasso FED;202308;5.5
Tasso FED;202309;5.5
Tasso FED;202310;5.5
Tasso FED;202311;5.5
Tasso FED;202312;5.5
Tasso FED;202401;5.5
Tasso FED;202402;5.5
Tasso FED;202403;5.5
Tasso FED;202404;5.5
Tasso FED;202405;5.5
Tasso FED;202406;5.5
Tasso FED;202407;5.0
Tasso FED;202408;5.0
Tasso FED;202409;5.0
Tasso FED;202410;4.875
Tasso FED;202411;4.625
Tasso FED;202412;4.375
Tasso FED;202501;4.375
Tasso FED;202502;4.125
Tasso FED;202503;3.875
Tasso FED;202504;3.875
Tasso FED;202505;3.625
Tasso FED;202506;3.375
Tasso FED;202507;3.375
Tasso FED;202508;3.125
Tasso FED;202509;3.125
