DRV_COD;MONTH;VALUE
SPREAD ITA GER;202507;1.345
SPREAD ITA GER;202508;1.398
SPREAD ITA GER;202509;1.385
Tasso di disoccupazione - Italia;202001;9.01
Tasso di disoccupazione - Italia;202002;9.01
Tasso di disoccupazione - Italia;202003;9.01
Tasso di disoccupazione - Italia;202004;8.59
Tasso di disoccupazione - Italia;202005;8.59
Tasso di disoccupazione - Italia;202006;8.59
Tasso di disoccupazione - Italia;202007;10.03
Tasso di disoccupazione - Italia;202008;10.03
Tasso di disoccupazione - Italia;202009;10.03
Tasso di disoccupazione - Italia;202010;9.78
Tasso di disoccupazione - Italia;202011;9.78
Tasso di disoccupazione - Italia;202012;9.78
Tasso di disoccupazione - Italia;202101;10.16
Tasso di disoccupazione - Italia;202102;10.16
Tasso di disoccupazione - Italia;202103;10.16
Tasso di disoccupazione - Italia;202104;9.82
Tasso di disoccupazione - Italia;202105;9.82
Tasso di disoccupazione - Italia;202106;9.82
Tasso di disoccupazione - Italia;202107;9.11
Tasso di disoccupazione - Italia;202108;9.11
Tasso di disoccupazione - Italia;202109;9.11
Tasso di disoccupazione - Italia;202110;9.02
Tasso di disoccupazione - Italia;202111;9.02
Tasso di disoccupazione - Italia;202112;9.02
Tasso di disoccupazione - Italia;202201;8.5
Tasso di disoccupazione - Italia;202202;8.5
Tasso di disoccupazione - Italia;202203;8.5
Tasso di disoccupazione - Italia;202204;8.07
Tasso di disoccupazione - Italia;202205;8.07
Tasso di disoccupazione - Italia;202206;8.07
Tasso di disoccupazione - Italia;202207;8.003
Tasso di disoccupazione - Italia;202208;8.003
Tasso di disoccupazione - Italia;202209;8.003
Tasso di disoccupazione - Italia;202210;8.041
Tasso di disoccupazione - Italia;202211;8.041
Tasso di disoccupazione - Italia;202212;8.041
Tasso di disoccupazione - Italia;202301;7.86
Tasso di disoccupazione - Italia;202302;7.86
Tasso di disoccupazione - Italia;202303;7.86
Tasso di disoccupazione - Italia;202304;7.7
Tasso di disoccupazione - Italia;202305;7.7
Tasso di disoccupazione - Italia;202306;7.7
Tasso di disoccupazione - Italia;202307;7.72
Tasso di disoccupazione - Italia;202308;7.72
Tasso di disoccupazione - Italia;202309;7.72
Tasso di disoccupazione - Italia;202310;7.44
Tasso di disoccupazione - Italia;202311;7.44
Tasso di disoccupazione - Italia;202312;7.44
Tasso di disoccupazione - Italia;202401;7.12
Tasso di disoccupazione - Italia;202402;7.12
Tasso di disoccupazione - Italia;202403;7.12
Tasso di disoccupazione - Italia;202404;6.74
Tasso di disoccupazione - Italia;202405;6.74
Tasso di disoccupazione - Italia;202406;6.74
Tasso di disoccupazione - Italia;202407;6.18
Tasso di disoccupazione - Italia;202408;6.18
Tasso di disoccupazione - Italia;202409;6.18
Tasso di disoccupazione - Italia;202410;6.1
Tasso di disoccupazione - Italia;202411;6.1
Tasso di disoccupazione - Italia;202412;6.1
Tasso di disoccupazione - Italia;202501;6.15
Tasso di disoccupazione - Italia;202502;6.15
Tasso di disoccupazione - Italia;202503;6.15
Tasso di disoccupazione - Italia;202504;5.98
Tasso di disoccupazione - Italia;202505;5.98
Tasso di disoccupazione - Italia;202506;5.98
Tasso di disoccupazione - Italia;202507;5.9
Tasso di disoccupazione - Italia;202508;5.9
Tasso di disoccupazione - Italia;202509;5.9
