DRV_COD;MONTH;VALUE
PIL - USA (% a/a);202010;-2.263
PIL - USA (% a/a);202011;-2.263
PIL - USA (% a/a);202012;-2.263
PIL - USA (% a/a);202101;0.547
PIL - USA (% a/a);202102;0.547
PIL - USA (% a/a);202103;0.547
PIL - USA (% a/a);202104;12.227
PIL - USA (% a/a);202105;12.227
PIL - USA (% a/a);202106;12.227
PIL - USA (% a/a);202107;4.946
PIL - USA (% a/a);202108;4.946
PIL - USA (% a/a);202109;4.946
PIL - USA (% a/a);202110;5.533
PIL - USA (% a/a);202111;5.533
PIL - USA (% a/a);202112;5.533
PIL - USA (% a/a);202201;3.528
PIL - USA (% a/a);202202;3.528
PIL - USA (% a/a);202203;3.528
PIL - USA (% a/a);202204;1.710
PIL - USA (% a/a);202205;1.710
PIL - USA (% a/a);202206;1.710
PIL - USA (% a/a);202207;1.537
PIL - USA (% a/a);202208;1.537
PIL - USA (% a/a);202209;1.537
PIL - USA (% a/a);202210;0.058
PIL - USA (% a/a);202211;0.058
PIL - USA (% a/a);202212;0.058
PIL - USA (% a/a);202301;2.280
PIL - USA (% a/a);202302;2.280
PIL - USA (% a/a);202303;2.280
PIL - USA (% a/a);202304;2.829
PIL - USA (% a/a);202305;2.829
PIL - USA (% a/a);202306;2.829
PIL - USA (% a/a);202307;3.236
PIL - USA (% a/a);202308;3.236
PIL - USA (% a/a);202309;3.236
PIL - USA (% a/a);202310;3.196
PIL - USA (% a/a);202311;3.196
PIL - USA (% a/a);202312;3.196
PIL - USA (% a/a);202401;2.902
PIL - USA (% a/a);202402;2.902
PIL - USA (% a/a);202403;2.902
PIL - USA (% a/a);202404;3.037
PIL - USA (% a/a);202405;3.037
PIL - USA (% a/a);202406;3.037
PIL - USA (% a/a);202407;2.657
PIL - USA (% a/a);202408;2.657
PIL - USA (% a/a);202409;2.657
PIL - USA (% a/a);202410;2.400
PIL - USA (% a/a);202411;2.300
PIL - USA (% a/a);202412;2.200
PIL - USA (% a/a);202501;2.150
PIL - USA (% a/a);202502;2.120
PIL - USA (% a/a);202503;2.100
PIL - USA (% a/a);202504;2.050
PIL - USA (% a/a);202505;1.950
PIL - USA (% a/a);202506;1.900
PIL - USA (% a/a);202507;1.880
PIL - USA (% a/a);202508;1.850
PIL - USA (% a/a);202509;1.800
PIL - USA (% t/t);202001;-1.303
PIL - USA (% t/t);202002;-1.303
PIL - USA (% t/t);202003;-1.303
PIL - USA (% t/t);202004;-8.937
PIL - USA (% t/t);202005;-8.937
PIL - USA (% t/t);202006;-8.937
PIL - USA (% t/t);202007;7.548
PIL - USA (% t/t);202008;7.548
PIL - USA (% t/t);202009;7.548
PIL - USA (% t/t);202010;1.115
PIL - USA (% t/t);202011;1.115
PIL - USA (% t/t);202012;1.115
PIL - USA (% t/t);202101;1.534
PIL - USA (% t/t);202102;1.534
PIL - USA (% t/t);202103;1.534
PIL - USA (% t/t);202104;1.640
PIL - USA (% t/t);202105;1.640
PIL - USA (% t/t);202106;1.640
PIL - USA (% t/t);202107;0.571
PIL - USA (% t/t);202108;0.571
PIL - USA (% t/t);202109;0.571
PIL - USA (% t/t);202110;1.681
PIL - USA (% t/t);202111;1.681
PIL - USA (% t/t);202112;1.681
PIL - USA (% t/t);202201;-0.396
PIL - USA (% t/t);202202;-0.396
PIL - USA (% t/t);202203;-0.396
PIL - USA (% t/t);202204;-0.144
PIL - USA (% t/t);202205;-0.144
PIL - USA (% t/t);202206;-0.144
PIL - USA (% t/t);202207;0.400
PIL - USA (% t/t);202208;0.400
PIL - USA (% t/t);202209;0.400
PIL - USA (% t/t);202210;0.200
PIL - USA (% t/t);202211;0.200
PIL - USA (% t/t);202212;0.200
PIL - USA (% t/t);202301;0.692
PIL - USA (% t/t);202302;0.692
PIL - USA (% t/t);202303;0.692
PIL - USA (% t/t);202304;0.607
PIL - USA (% t/t);202305;0.607
PIL - USA (% t/t);202306;0.607
PIL - USA (% t/t);202307;1.071
PIL - USA (% t/t);202308;1.071
PIL - USA (% t/t);202309;1.071
PIL - USA (% t/t);202310;0.789
PIL - USA (% t/t);202311;0.789
PIL - USA (% t/t);202312;0.789
PIL - USA (% t/t);202401;0.405
PIL - USA (% t/t);202402;0.405
PIL - USA (% t/t);202403;0.405
PIL - USA (% t/t);202404;0.739
PIL - USA (% t/t);202405;0.739
PIL - USA (% t/t);202406;0.739
PIL - USA (% t/t);202407;0.699
PIL - USA (% t/t);202408;0.699
PIL - USA (% t/t);202409;0.699
PIL - USA (% t/t);202410;0.500
PIL - USA (% t/t);202411;0.480
PIL - USA (% t/t);202412;0.450
PIL - USA (% t/t);202501;0.420
PIL - USA (% t/t);202502;0.410
PIL - USA (% t/t);202503;0.400
PIL - USA (% t/t);202504;0.380
PIL - USA (% t/t);202505;0.360
PIL - USA (% t/t);202506;0.350
PIL - USA (% t/t);202507;0.330
PIL - USA (% t/t);202508;0.310
PIL - USA (% t/t);202509;0.300
PIL - USA (livello);202001;18952.000
PIL - USA (livello);202002;18952.000
PIL - USA (livello);202003;18952.000
PIL - USA (livello);202004;17258.200
PIL - USA (livello);202005;17258.200
PIL - USA (livello);202006;17258.200
PIL - USA (livello);202007;18560.800
PIL - USA (livello);202008;18560.800
PIL - USA (livello);202009;18560.800
PIL - USA (livello);202010;18767.800
PIL - USA (livello);202011;18767.800
PIL - USA (livello);202012;18767.800
PIL - USA (livello);202101;19055.700
PIL - USA (livello);202102;19055.700
PIL - USA (livello);202103;19055.700
PIL - USA (livello);202104;19368.300
PIL - USA (livello);202105;19368.300
PIL - USA (livello);202106;19368.300
PIL - USA (livello);202107;19478.900
PIL - USA (livello);202108;19478.900
PIL - USA (livello);202109;19478.900
PIL - USA (livello);202110;19806.300
PIL - USA (livello);202111;19806.300
PIL - USA (livello);202112;19806.300
PIL - USA (livello);202201;19727.900
PIL - USA (livello);202202;19727.900
PIL - USA (livello);202203;19727.900
PIL - USA (livello);202204;19699.500
PIL - USA (livello);202205;19699.500
PIL - USA (livello);202206;19699.500
PIL - USA (livello);202207;19778.298
PIL - USA (livello);202208;19778.298
PIL - USA (livello);202209;19778.298
PIL - USA (livello);202210;19817.855
PIL - USA (livello);202211;19817.855
PIL - USA (livello);202212;19817.855
PIL - USA (livello);202301;22403.400
PIL - USA (livello);202302;22403.400
PIL - USA (livello);202303;22403.400
PIL - USA (livello);202304;22539.400
PIL - USA (livello);202305;22539.400
PIL - USA (livello);202306;22539.400
PIL - USA (livello);202307;22780.900
PIL - USA (livello);202308;22780.900
PIL - USA (livello);202309;22780.900
PIL - USA (livello);202310;22960.600
PIL - USA (livello);202311;22960.600
PIL - USA (livello);202312;22960.600
PIL - USA (livello);202401;23053.500
PIL - USA (livello);202402;23053.500
PIL - USA (livello);202403;23053.500
PIL - USA (livello);202404;23223.900
PIL - USA (livello);202405;23223.900
PIL - USA (livello);202406;23223.900
PIL - USA (livello);202407;23386.200
PIL - USA (livello);202408;23386.200
PIL - USA (livello);202409;23386.200
PIL - USA (livello);202410;23150.000
PIL - USA (livello);202411;23230.000
PIL - USA (livello);202412;23320.000
PIL - USA (livello);202501;23410.000
PIL - USA (livello);202502;23460.000
PIL - USA (livello);202503;23510.000
PIL - USA (livello);202504;23590.000
PIL - USA (livello);202505;23640.000
PIL - USA (livello);202506;23680.000
PIL - USA (livello);202507;23740.000
PIL - USA (livello);202508;23790.000
PIL - USA (livello);202509;23850.000
Prezzi immobili (% a/a);202001;1.562
Prezzi immobili (% a/a);202002;1.562
Prezzi immobili (% a/a);202003;1.562
Prezzi immobili (% a/a);202004;0.076
Prezzi immobili (% a/a);202005;0.076
Prezzi immobili (% a/a);202006;0.076
Prezzi immobili (% a/a);202007;0.342
Prezzi immobili (% a/a);202008;0.342
Prezzi immobili (% a/a);202009;0.342
Prezzi immobili (% a/a);202010;-0.719
Prezzi immobili (% a/a);202011;-0.719
Prezzi immobili (% a/a);202012;-0.719
Prezzi immobili (% a/a);202101;-1.538
Prezzi immobili (% a/a);202102;-1.538
Prezzi immobili (% a/a);202103;-1.538
Prezzi immobili (% a/a);202104;0.533
Prezzi immobili (% a/a);202105;0.533
Prezzi immobili (% a/a);202106;0.533
Prezzi immobili (% a/a);202107;0.721
Prezzi immobili (% a/a);202108;0.721
Prezzi immobili (% a/a);202109;0.721
Prezzi immobili (% a/a);202110;1.714
Prezzi immobili (% a/a);202111;1.714
Prezzi immobili (% a/a);202112;1.714
Prezzi immobili (% a/a);202201;2.590
Prezzi immobili (% a/a);202202;2.590
Prezzi immobili (% a/a);202203;2.590
Prezzi immobili (% a/a);202204;3.220
Prezzi immobili (% a/a);202205;3.220
Prezzi immobili (% a/a);202206;3.220
Prezzi immobili (% a/a);202207;3.200
Prezzi immobili (% a/a);202208;3.200
Prezzi immobili (% a/a);202209;3.200
Prezzi immobili (% a/a);202210;3.192
Prezzi immobili (% a/a);202211;3.192
Prezzi immobili (% a/a);202212;3.192
Prezzi immobili (% a/a);202301;2.674
Prezzi immobili (% a/a);202302;2.674
Prezzi immobili (% a/a);202303;2.674
Prezzi immobili (% a/a);202304;1.945
Prezzi immobili (% a/a);202305;1.945
Prezzi immobili (% a/a);202306;1.945
Prezzi immobili (% a/a);202307;1.570
Prezzi immobili (% a/a);202308;1.570
Prezzi immobili (% a/a);202309;1.570
Prezzi immobili (% a/a);202310;1.452
Prezzi immobili (% a/a);202311;1.452
Prezzi immobili (% a/a);202312;1.452
Prezzi immobili (% a/a);202401;1.591
Prezzi immobili (% a/a);202402;1.591
Prezzi immobili (% a/a);202403;1.591
Prezzi immobili (% a/a);202404;1.980
Prezzi immobili (% a/a);202405;1.980
Prezzi immobili (% a/a);202406;1.980
Prezzi immobili (% a/a);202407;2.085
Prezzi immobili (% a/a);202408;2.085
Prezzi immobili (% a/a);202409;2.085
Prezzi immobili (% a/a);202410;1.500
Prezzi immobili (% a/a);202411;1.570
Prezzi immobili (% a/a);202412;1.650
Prezzi immobili (% a/a);202501;1.710
Prezzi immobili (% a/a);202502;1.760
Prezzi immobili (% a/a);202503;1.800
Prezzi immobili (% a/a);202504;1.830
Prezzi immobili (% a/a);202505;1.870
Prezzi immobili (% a/a);202506;1.900
Prezzi immobili (% a/a);202507;1.930
Prezzi immobili (% a/a);202508;1.970
Prezzi immobili (% a/a);202509;2.000
S&P;202001;2584.590
S&P;202002;2584.590
S&P;202003;2584.590
S&P;202004;3100.290
S&P;202005;3100.290
S&P;202006;3100.290
S&P;202007;3363.000
S&P;202008;3363.000
S&P;202009;3363.000
S&P;202010;3756.070
S&P;202011;3756.070
S&P;202012;3756.070
S&P;202101;3972.890
S&P;202102;3972.890
S&P;202103;3972.890
S&P;202104;4297.500
S&P;202105;4297.500
S&P;202106;4297.500
S&P;202107;4307.540
S&P;202108;4307.540
S&P;202109;4307.540
S&P;202110;4766.180
S&P;202111;4766.180
S&P;202112;4766.180
S&P;202201;4530.410
S&P;202202;4530.410
S&P;202203;4530.410
S&P;202204;3785.380
S&P;202205;3785.380
S&P;202206;3785.380
S&P;202207;3757.063
S&P;202208;3757.063
S&P;202209;3757.063
S&P;202210;3728.746
S&P;202211;3728.746
S&P;202212;3728.746
S&P;202301;4109.310
S&P;202302;4109.310
S&P;202303;4109.310
S&P;202304;4450.380
S&P;202305;4450.380
S&P;202306;4450.380
S&P;202307;4288.050
S&P;202308;4288.050
S&P;202309;4288.050
S&P;202310;4769.830
S&P;202311;4769.830
S&P;202312;4769.830
S&P;202401;5254.350
S&P;202402;5254.350
S&P;202403;5254.350
S&P;202404;5460.480
S&P;202405;5460.480
S&P;202406;5460.480
S&P;202407;5762.480
S&P;202408;5762.480
S&P;202409;5762.480
S&P;202410;5815.420
S&P;202411;5920.150
S&P;202412;6010.500
S&P;202501;6085.200
S&P;202502;6140.750
S&P;202503;6210.300
S&P;202504;6275.400
S&P;202505;6320.100
S&P;202506;6280.450
S&P;202507;6220.150
S&P;202508;6150.800
S&P;202509;6095.400
SPREAD ITA GER;202001;1.656
SPREAD ITA GER;202002;1.656
SPREAD ITA GER;202003;1.656
SPREAD ITA GER;202004;2.063
SPREAD ITA GER;202005;2.063
SPREAD ITA GER;202006;2.063
SPREAD ITA GER;202007;1.492
SPREAD ITA GER;202008;1.492
SPREAD ITA GER;202009;1.492
SPREAD ITA GER;202010;1.232
SPREAD ITA GER;202011;1.232
SPREAD ITA GER;202012;1.232
SPREAD ITA GER;202101;1.035
SPREAD ITA GER;202102;1.035
SPREAD ITA GER;202103;1.035
SPREAD ITA GER;202104;1.079
SPREAD ITA GER;202105;1.079
SPREAD ITA GER;202106;1.079
SPREAD ITA GER;202107;1.041
SPREAD ITA GER;202108;1.041
SPREAD ITA GER;202109;1.041
SPREAD ITA GER;202110;1.209
SPREAD ITA GER;202111;1.209
SPREAD ITA GER;202112;1.209
SPREAD ITA GER;202201;1.488
SPREAD ITA GER;202202;1.488
SPREAD ITA GER;202203;1.488
SPREAD ITA GER;202204;1.893
SPREAD ITA GER;202205;1.893
SPREAD ITA GER;202206;1.893
SPREAD ITA GER;202207;2.265
SPREAD ITA GER;202208;2.265
SPREAD ITA GER;202209;2.265
SPREAD ITA GER;202210;2.700
SPREAD ITA GER;202211;2.700
SPREAD ITA GER;202212;2.700
SPREAD ITA GER;202301;1.876
SPREAD ITA GER;202302;1.865
SPREAD ITA GER;202303;1.850
SPREAD ITA GER;202304;1.855
SPREAD ITA GER;202305;1.871
SPREAD ITA GER;202306;1.679
SPREAD ITA GER;202307;1.665
SPREAD ITA GER;202308;1.660
SPREAD ITA GER;202309;1.798
SPREAD ITA GER;202310;1.986
SPREAD ITA GER;202311;1.810
SPREAD ITA GER;202312;1.689
SPREAD ITA GER;202401;1.591
SPREAD ITA GER;202402;1.509
SPREAD ITA GER;202403;1.315
SPREAD ITA GER;202404;1.396
SPREAD ITA GER;202405;1.312
SPREAD ITA GER;202406;1.460
SPREAD ITA GER;202407;1.345
SPREAD ITA GER;202408;1.398
SPREAD ITA GER;202409;1.385
SPREAD ITA GER;202410;1.259
SPREAD ITA GER;202411;1.214
SPREAD ITA GER;202412;1.689
SPREAD ITA GER;202501;1.591
SPREAD ITA GER;202502;1.509
SPREAD ITA GER;202503;1.315
SPREAD ITA GER;202504;1.396
SPREAD ITA GER;202505;1.312
SPREAD ITA GER;202506;1.460
SPREAD ITA GER;202507;1.345
SPREAD ITA GER;202508;1.398
SPREAD ITA GER;202509;1.385
Tasso di disoccupazione - Italia;202001;9.010
Tasso di disoccupazione - Italia;202002;9.010
Tasso di disoccupazione - Italia;202003;9.010
Tasso di disoccupazione - Italia;202004;8.590
Tasso di disoccupazione - Italia;202005;8.590
Tasso di disoccupazione - Italia;202006;8.590
Tasso di disoccupazione - Italia;202007;10.030
Tasso di disoccupazione - Italia;202008;10.030
Tasso di disoccupazione - Italia;202009;10.030
Tasso di disoccupazione - Italia;202010;9.780
Tasso di disoccupazione - Italia;202011;9.780
Tasso di disoccupazione - Italia;202012;9.780
Tasso di disoccupazione - Italia;202101;10.160
Tasso di disoccupazione - Italia;202102;10.160
Tasso di disoccupazione - Italia;202103;10.160
Tasso di disoccupazione - Italia;202104;9.820
Tasso di disoccupazione - Italia;202105;9.820
Tasso di disoccupazione - Italia;202106;9.820
Tasso di disoccupazione - Italia;202107;9.110
Tasso di disoccupazione - Italia;202108;9.110
Tasso di disoccupazione - Italia;202109;9.110
Tasso di disoccupazione - Italia;202110;9.020
Tasso di disoccupazione - Italia;202111;9.020
Tasso di disoccupazione - Italia;202112;9.020
Tasso di disoccupazione - Italia;202201;8.500
Tasso di disoccupazione - Italia;202202;8.500
Tasso di disoccupazione - Italia;202203;8.500
Tasso di disoccupazione - Italia;202204;8.070
Tasso di disoccupazione - Italia;202205;8.070
Tasso di disoccupazione - Italia;202206;8.070
Tasso di disoccupazione - Italia;202207;8.003
Tasso di disoccupazione - Italia;202208;8.003
Tasso di disoccupazione - Italia;202209;8.003
Tasso di disoccupazione - Italia;202210;8.041
Tasso di disoccupazione - Italia;202211;8.041
Tasso di disoccupazione - Italia;202212;8.041
Tasso di disoccupazione - Italia;202301;7.860
Tasso di disoccupazione - Italia;202302;7.860
Tasso di disoccupazione - Italia;202303;7.860
Tasso di disoccupazione - Italia;202304;7.700
Tasso di disoccupazione - Italia;202305;7.700
Tasso di disoccupazione - Italia;202306;7.700
Tasso di disoccupazione - Italia;202307;7.720
Tasso di disoccupazione - Italia;202308;7.720
Tasso di disoccupazione - Italia;202309;7.720
Tasso di disoccupazione - Italia;202310;7.440
Tasso di disoccupazione - Italia;202311;7.440
Tasso di disoccupazione - Italia;202312;7.440
Tasso di disoccupazione - Italia;202401;7.120
Tasso di disoccupazione - Italia;202402;7.120
Tasso di disoccupazione - Italia;202403;7.120
Tasso di disoccupazione - Italia;202404;6.740
Tasso di disoccupazione - Italia;202405;6.740
Tasso di disoccupazione - Italia;202406;6.740
Tasso di disoccupazione - Italia;202407;6.180
Tasso di disoccupazione - Italia;202408;6.180
Tasso di disoccupazione - Italia;202409;6.180
Tasso di disoccupazione - Italia;202410;6.100
Tasso di disoccupazione - Italia;202411;6.100
Tasso di disoccupazione - Italia;202412;6.100
Tasso di disoccupazione - Italia;202501;6.150
Tasso di disoccupazione - Italia;202502;6.150
Tasso di disoccupazione - Italia;202503;6.150
Tasso di disoccupazione - Italia;202504;5.980
Tasso di disoccupazione - Italia;202505;5.980
Tasso di disoccupazione - Italia;202506;5.980
Tasso di disoccupazione - Italia;202507;5.900
Tasso di disoccupazione - Italia;202508;5.900
Tasso di disoccupazione - Italia;202509;5.900
Tasso FED;202001;0.250
Tasso FED;202002;0.250
Tasso FED;202003;0.250
Tasso FED;202004;0.250
Tasso FED;202005;0.250
Tasso FED;202006;0.250
Tasso FED;202007;0.250
Tasso FED;202008;0.250
Tasso FED;202009;0.250
Tasso FED;202010;0.250
Tasso FED;202011;0.250
Tasso FED;202012;0.250
Tasso FED;202101;0.250
Tasso FED;202102;0.250
Tasso FED;202103;0.250
Tasso FED;202104;0.250
Tasso FED;202105;0.250
Tasso FED;202106;0.250
Tasso FED;202107;0.250
Tasso FED;202108;0.250
Tasso FED;202109;0.250
Tasso FED;202110;0.250
Tasso FED;202111;0.250
Tasso FED;202112;0.250
Tasso FED;202201;0.500
Tasso FED;202202;0.500
Tasso FED;202203;0.500
Tasso FED;202204;1.750
Tasso FED;202205;1.750
Tasso FED;202206;1.750
Tasso FED;202207;3.250
Tasso FED;202208;3.250
Tasso FED;202209;3.250
Tasso FED;202210;4.000
Tasso FED;202211;4.000
Tasso FED;202212;4.000
Tasso FED;202301;5.000
Tasso FED;202302;5.000
Tasso FED;202303;5.000
Tasso FED;202304;5.250
Tasso FED;202305;5.250
Tasso FED;202306;5.250
Tasso FED;202307;5.500
Tasso FED;202308;5.500
Tasso FED;202309;5.500
Tasso FED;202310;5.500
Tasso FED;202311;5.500
Tasso FED;202312;5.500
Tasso FED;202401;5.500
Tasso FED;202402;5.500
Tasso FED;202403;5.500
Tasso FED;202404;5.500
Tasso FED;202405;5.500
Tasso FED;202406;5.500
Tasso FED;202407;5.000
Tasso FED;202408;5.000
Tasso FED;202409;5.000
Tasso FED;202410;4.875
Tasso FED;202411;4.625
Tasso FED;202412;4.375
Tasso FED;202501;4.375
Tasso FED;202502;4.125
Tasso FED;202503;3.875
Tasso FED;202504;3.875
Tasso FED;202505;3.625
Tasso FED;202506;3.375
Tasso FED;202507;3.375
Tasso FED;202508;3.125
Tasso FED;202509;3.125
